REGION,NOM_REGION,PROVINCIA,NOM_PROVIN,COMUNA,NOM_COMUNA,DISTRITO,LOC_ZON,ENT_MAN,CATEGORIA,NOM_CATEGO,MANZENT_I,TOTAL_PERS,TOTAL_VIVI,SHAPE_Leng,SHAPE_Area,xcoord,ycoord
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"16","2","28","1",CD,"8101161002028","31","12",0.00175798893,0.00000019570,-73.03792,-36.80338
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","11","1",CD,"8101151004011","97","33",0.00464661667,0.00000137563,-73.05061,-36.80406
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","2","1",CD,"8101151004002","112","30",0.00374188553,0.00000078785,-73.05238,-36.80383
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","13","1",CD,"8101151002013","63","30",0.00252375913,0.00000037480,-73.04202,-36.80373
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"17","3","500","1",CD,"8101171003500","31","14",0.00465602123,0.00000124468,-73.03068,-36.80382
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","20","1",CD,"8101151004020","44","18",0.00286173203,0.00000041211,-73.04804,-36.80379
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","23","1",CD,"8101151004023","194","71",0.00708372108,0.00000125710,-73.04682,-36.80392
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","24","1",CD,"8101151004024","106","40",0.00409278780,0.00000067760,-73.04546,-36.80372
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","6","1",CD,"8101151002006","84","30",0.00282485221,0.00000043454,-73.04407,-36.80384
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"16","2","30","1",CD,"8101161002030","110","38",0.00345276061,0.00000058723,-73.03809,-36.80396
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"16","2","29","1",CD,"8101161002029","46","19",0.00208500856,0.00000025978,-73.03755,-36.80377
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","15","1",CD,"8101151002015","19","6",0.00163788005,0.00000010765,-73.04318,-36.80382
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","1","1",CD,"8101151004001","45","14",0.00400348074,0.00000099587,-73.05364,-36.80424
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"28","2","21","1",CD,"8101281002021","57","18",0.00216935928,0.00000021801,-73.02603,-36.80361
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"16","2","36","1",CD,"8101161002036","54","14",0.00186262909,0.00000013891,-73.03621,-36.80378
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"16","2","31","1",CD,"8101161002031","33","8",0.00794726980,0.00000187934,-73.03795,-36.80443
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","12","1",CD,"8101151004012","12","6",0.00454050988,0.00000131250,-73.05186,-36.80459
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"18","1","2","1",CD,"8101181001002","16","10",0.00126416439,0.00000008633,-73.02816,-36.80369
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","18","1",CD,"8101151002018","73","25",0.00258958657,0.00000035859,-73.04465,-36.80444
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","19","1",CD,"8101151004019","73","23",0.00386689293,0.00000097821,-73.04892,-36.80457
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","16","1",CD,"8101151002016","8","4",0.00164999956,0.00000011850,-73.04373,-36.80408
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","8","1",CD,"8101151003008","164","47",0.00512196647,0.00000076407,-73.04594,-36.80438
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","4","1","1",CD,"8101101004001","614","278",0.03225611215,0.00002288630,-73.05665,-36.80708
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"16","2","34","1",CD,"8101161002034","41","12",0.00140551926,0.00000010365,-73.03644,-36.80401
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"28","2","22","1",CD,"8101281002022","56","18",0.00218193279,0.00000022362,-73.02591,-36.80389
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","21","1",CD,"8101151004021","62","21",0.00239285847,0.00000035420,-73.04811,-36.80442
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"18","1","3","1",CD,"8101181001003","49","15",0.00188251323,0.00000020445,-73.02820,-36.80400
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"16","2","35","1",CD,"8101161002035","51","12",0.00167910318,0.00000012554,-73.03593,-36.80409
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","23","1",CD,"8101151002023","89","26",0.00275521978,0.00000042080,-73.04254,-36.80441
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","10","1",CD,"8101151002010","101","36",0.00370057955,0.00000054524,-73.04075,-36.80453
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","17","1",CD,"8101151002017","68","27",0.00308234941,0.00000046160,-73.04379,-36.80446
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"16","2","33","1",CD,"8101161002033","30","11",0.00129495692,0.00000008857,-73.03659,-36.80420
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"9","1","2","1",CD,"8101091001002","509","204",0.02807664051,0.00000474997,-73.07472,-36.80688
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"28","2","23","1",CD,"8101281002023","62","21",0.00217899168,0.00000023219,-73.02579,-36.80417
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","18","1",CD,"8101151004018","79","30",0.00457756926,0.00000133402,-73.04999,-36.80502
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","13","1",CD,"8101151004013","16","9",0.00434001680,0.00000121072,-73.05305,-36.80509
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","10","1",CD,"8101151003010","52","15",0.00243455587,0.00000033908,-73.04534,-36.80466
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","11","1",CD,"8101151002011","118","35",0.00422635276,0.00000073703,-73.04055,-36.80496
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"18","1","4","1",CD,"8101181001004","109","33",0.00496972094,0.00000155298,-73.03002,-36.80493
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","22","1",CD,"8101151002022","70","33",0.00331434736,0.00000057298,-73.04306,-36.80506
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","6","1",CD,"8101151003006","71","23",0.00281074781,0.00000036179,-73.04757,-36.80489
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","9","1",CD,"8101151003009","60","20",0.00263142646,0.00000037628,-73.04633,-36.80497
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","21","1",CD,"8101151002021","71","24",0.00307532161,0.00000052197,-73.04357,-36.80520
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"28","2","24","1",CD,"8101281002024","162","81",0.00186579070,0.00000021885,-73.02590,-36.80469
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","17","1",CD,"8101151004017","133","46",0.00463003281,0.00000137006,-73.05123,-36.80555
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","11","1",CD,"8101151003011","58","18",0.00504728391,0.00000142687,-73.04573,-36.80559
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","12","1",CD,"8101101001012","70","21",0.00287864647,0.00000051073,-73.07321,-36.80572
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","20","1",CD,"8101151002020","64","22",0.00249113299,0.00000036489,-73.04404,-36.80538
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","2","19","1",CD,"8101151002019","72","22",0.00334244182,0.00000066840,-73.04472,-36.80541
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","5","1",CD,"8101151003005","64","18",0.00359000548,0.00000082295,-73.04836,-36.80555
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","7","1",CD,"8101151003007","57","23",0.00287719299,0.00000042629,-73.04738,-36.80528
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"18","1","5","1",CD,"8101181001005","96","36",0.00394761470,0.00000098107,-73.02896,-36.80535
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","13","1",CD,"8101101001013","74","21",0.00318307881,0.00000040064,-73.07250,-36.80587
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","5","1",CD,"8101151006005","158","58",0.01421769743,0.00000284866,-73.03805,-36.80686
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"17","3","11","1",CD,"8101171003011","72","25",0.00241026699,0.00000031381,-73.03485,-36.80545
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"28","2","25","1",CD,"8101281002025","152","79",0.00185600072,0.00000021430,-73.02572,-36.80513
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","4","1",CD,"8101151003004","104","36",0.00457550258,0.00000134607,-73.04935,-36.80598
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","4","16","1",CD,"8101151004016","53","21",0.00435355651,0.00000121621,-73.05243,-36.80605
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","14","1",CD,"8101101001014","101","29",0.00365455918,0.00000059280,-73.07167,-36.80618
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","4","1",CD,"8101151006004","101","30",0.00363904612,0.00000059504,-73.03882,-36.80570
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","12","1",CD,"8101151003012","43","19",0.00255255885,0.00000024235,-73.04722,-36.80562
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","3","1",CD,"8101151006003","95","36",0.00381237858,0.00000066003,-73.03942,-36.80583
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"18","1","6","1",CD,"8101181001006","450","182",0.01129817980,0.00000255410,-73.03041,-36.80616
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","2","1",CD,"8101151006002","137","41",0.00369681688,0.00000061873,-73.04014,-36.80589
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","23","1",CD,"8101101001023","53","19",0.00260522182,0.00000037727,-73.07282,-36.80635
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","13","1",CD,"8101151003013","127","37",0.00313695931,0.00000044819,-73.04702,-36.80591
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","1","1",CD,"8101151006001","96","35",0.00344981511,0.00000058187,-73.04084,-36.80594
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"28","2","26","1",CD,"8101281002026","135","81",0.00186738510,0.00000021028,-73.02554,-36.80556
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","5","5","1",CD,"8101151005005","213","84",0.00296205977,0.00000045405,-73.04220,-36.80585
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","10","1",CD,"8101151006010","338","127",0.01230175635,0.00000277993,-73.04075,-36.80699
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","15","1",CD,"8101101001015","34","17",0.00239580629,0.00000032703,-73.07096,-36.80650
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","5","4","1",CD,"8101151005004","49","14",0.00297858040,0.00000058416,-73.04310,-36.80608
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","3","1",CD,"8101151003003","81","29",0.00463674656,0.00000136547,-73.05061,-36.80650
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","5","3","1",CD,"8101151005003","66","24",0.00292202484,0.00000053629,-73.04384,-36.80627
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"17","3","13","1",CD,"8101171003013","46","14",0.00282752275,0.00000047879,-73.03517,-36.80613
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","22","1",CD,"8101101001022","41","14",0.00220698479,0.00000029000,-73.07212,-36.80664
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","14","1",CD,"8101151003014","101","32",0.00359917459,0.00000075309,-73.04677,-36.80638
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","5","2","1",CD,"8101151005002","91","36",0.00309529947,0.00000051740,-73.04442,-36.80642
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","16","1",CD,"8101101001016","38","13",0.00217492439,0.00000026479,-73.07028,-36.80661
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"9","1","3","1",CD,"8101091001003","50","16",0.00234313231,0.00000032927,-73.07571,-36.80675
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","15","1",CD,"8101151003015","50","21",0.00334037970,0.00000067286,-73.04779,-36.80655
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"17","3","12","1",CD,"8101171003012","38","8",0.00139249359,0.00000012240,-73.03463,-36.80599
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","5","1","1",CD,"8101151005001","109","37",0.00417800969,0.00000059332,-73.04496,-36.80676
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","6","1",CD,"8101151006006","65","22",0.00232937549,0.00000032131,-73.03806,-36.80626
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"28","2","27","1",CD,"8101281002027","158","81",0.00191721313,0.00000023380,-73.02540,-36.80601
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","5","6","1",CD,"8101151005006","230","92",0.00537425703,0.00000105683,-73.04237,-36.80692
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","21","1",CD,"8101101001021","52","15",0.00221088931,0.00000028328,-73.07173,-36.80689
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","3","1",CD,"8101101003003","53","15",0.00261284773,0.00000034796,-73.06927,-36.80687
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","18","1",CD,"8101101001018","25","12",0.00211155296,0.00000025795,-73.07058,-36.80694
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","4","1",CD,"8101101003004","71","25",0.00333572355,0.00000051427,-73.06873,-36.80701
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","16","1",CD,"8101151003016","88","31",0.00457093365,0.00000133757,-73.04872,-36.80694
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"9","1","7","1",CD,"8101091001007","47","17",0.00246750437,0.00000037751,-73.07530,-36.80709
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","10","1",CD,"8101101003010","47","14",0.00334744644,0.00000057877,-73.06765,-36.80690
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","37","1",CD,"8101101003037","52","19",0.00278363766,0.00000048946,-73.06250,-36.80692
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","2","1",CD,"8101151003002","11","4",0.00435126037,0.00000121273,-73.05181,-36.80701
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","34","1",CD,"8101101003034","38","12",0.00196838335,0.00000024395,-73.06315,-36.80684
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","7","1",CD,"8101151006007","121","43",0.00314340436,0.00000050809,-73.03849,-36.80667
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","33","1",CD,"8101101003033","47","15",0.00203453316,0.00000025730,-73.06365,-36.80687
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","11","1",CD,"8101101003011","44","18",0.00239158953,0.00000029885,-73.06682,-36.80691
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","32","1",CD,"8101101003032","48","13",0.00210788314,0.00000027688,-73.06417,-36.80690
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","12","1",CD,"8101101003012","80","24",0.00300192062,0.00000046824,-73.06629,-36.80705
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","8","1",CD,"8101151006008","99","24",0.00308035476,0.00000044704,-73.03928,-36.80668
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","6","9","1",CD,"8101151006009","88","25",0.00273217218,0.00000042823,-73.04005,-36.80667
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","25","1",CD,"8101101003025","39","12",0.00198673910,0.00000024324,-73.06467,-36.80693
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"17","2","1","1",CD,"8101171002001","99","31",0.00973114727,0.00000089634,-73.03698,-36.80702
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"9","1","4","1",CD,"8101091001004","65","21",0.00283230238,0.00000048776,-73.07645,-36.80728
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","20","1",CD,"8101101001020","42","14",0.00227288309,0.00000030341,-73.07134,-36.80714
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","24","1",CD,"8101101003024","72","23",0.00296218758,0.00000051118,-73.06538,-36.80699
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","38","1",CD,"8101101003038","72","24",0.00254601705,0.00000038340,-73.06190,-36.80708
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","5","7","1",CD,"8101151005007","36","11",0.00226785494,0.00000032149,-73.04283,-36.80668
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"18","1","7","1",CD,"8101181001007","32","10",0.00167019784,0.00000009804,-73.03006,-36.80651
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","29","1",CD,"8101151003029","59","24",0.00314128189,0.00000043565,-73.04649,-36.80687
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"28","2","28","1",CD,"8101281002028","228","121",0.00460056005,0.00000046943,-73.02532,-36.80686
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"8","1","1","1",CD,"8101081001001","1231","448",0.04763445533,0.00002348436,-73.07957,-36.81126
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"9","1","8","1",CD,"8101091001008","11","6",0.00194508466,0.00000018940,-73.07497,-36.80738
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","9","1",CD,"8101101003009","33","11",0.00266816994,0.00000040662,-73.06841,-36.80739
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","39","1",CD,"8101101003039","77","23",0.00258008516,0.00000038770,-73.06136,-36.80730
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","1","19","1",CD,"8101101001019","56","12",0.00228405195,0.00000032052,-73.07092,-36.80741
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","2","1",CD,"8101101003002","36","12",0.00216153245,0.00000028467,-73.07014,-36.80739
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","5","8","1",CD,"8101151005008","32","10",0.00209527944,0.00000027781,-73.04346,-36.80694
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"9","1","12","1",CD,"8101091001012","38","16",0.00229410565,0.00000031837,-73.07458,-36.80755
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","17","1",CD,"8101151003017","69","24",0.00469531112,0.00000139776,-73.04997,-36.80746
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"9","1","6","1",CD,"8101091001006","68","24",0.00292628409,0.00000051366,-73.07600,-36.80767
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","13","1",CD,"8101101003013","44","15",0.00236272440,0.00000030788,-73.06711,-36.80744
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","31","1",CD,"8101151003031","182","63",0.00627399538,0.00000114539,-73.04616,-36.80735
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","3","1","1",CD,"8101151003001","68","30",0.00420273254,0.00000116235,-73.05310,-36.80755
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","35","1",CD,"8101101003035","47","14",0.00271410644,0.00000046718,-73.06321,-36.80746
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","23","1",CD,"8101101003023","41","15",0.00277985346,0.00000050367,-73.06595,-36.80761
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","4","3","1",CD,"8101101004003","105","32",0.00270839965,0.00000039057,-73.05732,-36.80751
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","31","1",CD,"8101101003031","54","15",0.00217236044,0.00000028522,-73.06383,-36.80750
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"17","2","2","1",CD,"8101171002002","244","76",0.00785701437,0.00000164241,-73.03749,-36.80795
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","40","1",CD,"8101101003040","41","17",0.00227267217,0.00000031418,-73.06083,-36.80751
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"17","2","3","1",CD,"8101171002003","130","38",0.00355230105,0.00000045322,-73.03620,-36.80724
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","30","1",CD,"8101101003030","44","12",0.00218774342,0.00000029119,-73.06432,-36.80753
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"18","1","8","1",CD,"8101181001008","115","39",0.00492210788,0.00000095677,-73.03126,-36.80705
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","5","1",CD,"8101101003005","46","14",0.00211703758,0.00000026741,-73.06973,-36.80765
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","27","1",CD,"8101101003027","29","13",0.00219502196,0.00000028004,-73.06480,-36.80757
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"15","5","10","1",CD,"8101151005010","67","26",0.00301532623,0.00000044971,-73.04405,-36.80736
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"17","2","501","1",CD,"8101171002501","33","11",0.00634150988,0.00000055684,-73.03441,-36.80745
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","4","2","1",CD,"8101101004002","46","14",0.00304432596,0.00000043793,-73.05780,-36.80782
"8",REGIÓN DEL BIOBÍO,"81",CONCEPCIÓN,"8101",CONCEPCIÓN,"10","3","26","1",CD,"8101101003026","31","14",0.00231354683,0.00000030108,-73.06529,-36.80760
