,Unnamed: 0,index,REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,MZ_ENT,ID_ZONA_LOC,ID_MANZENT,PERSONAS,HOMBRES,MUJERES,EDAD_0A5,EDAD_6A14,EDAD_15A64,EDAD_65YMAS,INMIGRANTES,PUEBLO,VIV_PART,VIV_COL,VPOMP,TOTAL_VIV,CANT_HOG,P01_1,P01_2,P01_3,P01_4,P01_5,P01_6,P01_7,P03A_1,P03A_2,P03A_3,P03A_4,P03A_5,P03A_6,P03B_1,P03B_2,P03B_3,P03B_4,P03B_5,P03B_6,P03B_7,P03C_1,P03C_2,P03C_3,P03C_4,P03C_5,MATACEP,MATREC,MATIRREC,P05_1,P05_2,P05_3,P05_4,REGION_15R,PROVINCIA_15R,COMUNA_15R,ID_MANZENT_15R,Coordenada X,Coordenada Y,Provincia Nombre,Comuna Nombre,Area
82,82,83,8,82,8207,3,1,1,57,2897,8207031001057,64,26,38,5,10,42,7,0,25,27,0,23,27,23,25,0,0,0,2,0,0,0,0,20,2,0,1,0,0,22,0,0,1,0,22,1,0,0,0,19,3,1,23,0,0,0,8,82,8207,8207031001057,-73.48877,-38.34185,ARAUCO,TIRÚA,6307
83,83,84,8,82,8207,3,1,1,24,2897,8207031001024,29,12,17,0,0,15,8,0,9,15,0,14,15,14,14,0,0,0,1,0,0,0,0,11,3,0,0,0,0,13,0,0,0,0,14,0,0,0,0,11,2,0,14,0,0,0,8,82,8207,8207031001024,-73.49351,-38.34183,ARAUCO,TIRÚA,5545
84,84,85,8,82,8207,3,1,1,56,2897,8207031001056,24,11,13,0,0,15,4,0,17,15,0,11,15,11,15,0,0,0,0,0,0,0,0,7,4,0,0,0,0,11,0,0,0,0,11,0,0,0,0,7,4,0,11,0,0,0,8,82,8207,8207031001056,-73.48971999999998,-38.34176,ARAUCO,TIRÚA,3632
85,85,86,8,82,8207,3,1,1,43,2897,8207031001043,28,15,13,0,0,18,5,0,11,14,0,11,14,11,14,0,0,0,0,0,0,0,0,10,1,0,0,0,0,11,0,0,0,0,11,0,0,0,0,10,1,0,11,0,0,0,8,82,8207,8207031001043,-73.4921,-38.34192,ARAUCO,TIRÚA,6371
86,86,87,8,82,8207,3,1,1,21,2897,8207031001021,13,5,8,0,0,8,0,0,0,4,0,4,4,4,3,1,0,0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,3,1,0,4,0,0,0,8,82,8207,8207031001021,-73.49535,-38.34228,ARAUCO,TIRÚA,12451
87,87,88,8,82,8207,3,1,1,51,2897,8207031001051,46,23,23,5,5,28,8,0,46,17,0,13,17,14,16,0,0,0,1,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,12,0,0,13,0,0,0,8,82,8207,8207031001051,-73.49061,-38.34214,ARAUCO,TIRÚA,3910
88,88,89,8,82,8207,3,1,1,55,2897,8207031001055,50,20,30,6,7,29,8,0,23,20,0,18,20,18,20,0,0,0,0,0,0,0,0,16,2,0,0,1,0,17,0,0,0,0,17,1,0,0,0,16,2,0,18,0,0,0,8,82,8207,8207031001055,-73.48946,-38.34214,ARAUCO,TIRÚA,3452
89,89,90,8,82,8207,3,1,1,44,2897,8207031001044,17,11,6,0,0,12,0,0,9,10,0,9,10,9,9,0,0,1,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,8,82,8207,8207031001044,-73.49315,-38.34235,ARAUCO,TIRÚA,5304
90,90,91,8,82,8207,3,1,1,50,2897,8207031001050,28,14,14,4,0,20,0,0,20,20,1,11,21,11,17,0,0,0,1,0,2,0,0,11,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,0,0,11,0,0,0,8,82,8207,8207031001050,-73.49167,-38.34256,ARAUCO,TIRÚA,9329
91,91,92,8,82,8207,3,1,1,52,2897,8207031001052,40,15,25,6,0,29,0,0,39,17,0,16,17,16,17,0,0,0,0,0,0,0,0,7,9,0,0,1,0,14,1,0,0,0,15,0,1,0,0,6,10,0,16,0,0,0,8,82,8207,8207031001052,-73.49035,-38.34252,ARAUCO,TIRÚA,3535
92,92,93,8,82,8207,3,1,1,61,2897,8207031001061,37,18,19,0,9,20,0,0,31,15,0,11,15,11,15,0,0,0,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,10,0,1,0,0,10,1,0,11,0,0,0,8,82,8207,8207031001061,-73.48806,-38.34251,ARAUCO,TIRÚA,3339
93,93,94,8,82,8207,3,1,1,54,2897,8207031001054,45,25,20,6,4,31,4,0,28,20,0,17,20,17,20,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,17,0,0,17,0,0,0,8,82,8207,8207031001054,-73.48921,-38.34253,ARAUCO,TIRÚA,3431
94,94,95,8,82,8207,3,1,1,45,2897,8207031001045,23,10,13,0,0,0,0,0,12,12,0,8,12,8,12,0,0,0,0,0,0,0,2,6,0,0,0,0,0,8,0,0,0,0,5,0,0,3,0,5,3,0,8,0,0,0,8,82,8207,8207031001045,-73.49396,-38.34268,ARAUCO,TIRÚA,3263
95,95,96,8,82,8207,3,1,1,49,2897,8207031001049,25,14,11,0,0,19,0,0,0,10,0,9,10,9,10,0,0,0,0,0,0,0,0,8,1,0,0,5,0,4,0,0,0,0,9,0,0,0,0,8,1,0,9,0,0,0,8,82,8207,8207031001049,-73.49273000000002,-38.34299,ARAUCO,TIRÚA,7377
96,96,97,8,82,8207,3,1,1,46,2897,8207031001046,12,7,5,0,0,7,0,0,6,4,0,4,4,4,4,0,0,0,0,0,0,0,1,2,1,0,0,1,0,3,0,0,0,0,4,0,0,0,0,3,1,0,4,0,0,0,8,82,8207,8207031001046,-73.49488000000002,-38.34306,ARAUCO,TIRÚA,6160
97,97,98,8,82,8207,3,1,1,53,2897,8207031001053,46,20,26,0,6,33,0,0,43,18,0,15,18,15,17,0,0,0,1,0,0,0,1,12,2,0,0,0,0,15,0,0,0,0,15,0,0,0,0,13,2,0,15,0,0,0,8,82,8207,8207031001053,-73.49011,-38.34291,ARAUCO,TIRÚA,3535
98,98,99,8,82,8207,3,1,1,63,2897,8207031001063,29,16,13,0,0,19,4,0,10,14,0,14,14,14,14,0,0,0,0,0,0,0,4,10,0,0,0,0,0,14,0,0,0,0,9,0,5,0,0,9,5,0,14,0,0,0,8,82,8207,8207031001063,-73.48871,-38.34295,ARAUCO,TIRÚA,3261
99,99,100,8,82,8207,3,1,1,67,2897,8207031001067,13,8,5,0,0,8,0,0,0,9,0,4,9,4,8,0,0,0,1,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,8,82,8207,8207031001067,-73.49122,-38.34323,ARAUCO,TIRÚA,7259
100,100,101,8,82,8207,3,1,1,64,2897,8207031001064,20,12,8,0,0,14,0,0,13,9,0,7,9,7,9,0,0,0,0,0,0,0,0,5,2,0,0,1,0,6,0,0,0,0,7,0,0,0,0,5,2,0,6,0,0,0,8,82,8207,8207031001064,-73.48923,-38.34314000000001,ARAUCO,TIRÚA,2722
101,101,102,8,82,8207,3,1,1,48,2897,8207031001048,8,0,0,0,0,4,4,0,0,5,0,5,5,5,4,0,0,0,0,0,1,0,2,3,0,0,0,1,0,4,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,8,82,8207,8207031001048,-73.49351999999998,-38.34332,ARAUCO,TIRÚA,4944
102,102,103,8,82,8207,3,1,1,65,2897,8207031001065,25,12,13,0,5,18,0,0,15,11,0,10,11,10,11,0,0,0,0,0,0,1,1,6,1,0,0,0,0,10,0,0,0,0,8,0,1,1,0,6,3,0,9,0,0,0,8,82,8207,8207031001065,-73.4899,-38.34337,ARAUCO,TIRÚA,4209
103,103,104,8,82,8207,3,1,1,47,2897,8207031001047,17,8,9,0,0,11,0,0,10,4,0,4,4,4,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,1,0,0,1,3,0,0,1,0,0,3,1,4,0,0,0,8,82,8207,8207031001047,-73.49443000000002,-38.34369,ARAUCO,TIRÚA,9048
104,104,105,8,82,8207,3,1,1,68,2897,8207031001068,10,5,5,0,0,7,0,0,0,6,0,5,6,5,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,8,82,8207,8207031001068,-73.49226,-38.34369,ARAUCO,TIRÚA,5571
105,105,106,8,82,8207,3,1,1,66,2897,8207031001066,11,5,6,0,0,7,0,0,4,8,0,5,8,5,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,1,0,0,4,1,0,5,0,0,0,8,82,8207,8207031001066,-73.49088,-38.34371,ARAUCO,TIRÚA,4243
106,106,107,8,82,8207,3,1,1,70,2897,8207031001070,49,40,9,0,0,44,0,0,8,9,4,7,13,7,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,8,82,8207,8207031001070,-73.49291,-38.34421,ARAUCO,TIRÚA,7042
107,107,108,8,82,8207,3,1,1,69,2897,8207031001069,6,0,0,0,0,0,0,0,0,8,0,4,8,4,5,0,0,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,8,82,8207,8207031001069,-73.49194,-38.34417,ARAUCO,TIRÚA,3601
108,108,109,8,82,8207,3,1,1,36,2897,8207031001036,215,107,108,25,30,153,7,0,90,83,0,73,83,74,79,0,0,0,4,0,0,0,2,56,9,0,6,10,0,59,0,0,4,0,62,6,3,1,1,47,19,7,70,0,0,3,8,82,8207,8207031001036,-73.48524,-38.3393,ARAUCO,TIRÚA,123042
109,109,110,8,82,8207,3,1,1,72,2897,8207031001072,17,13,4,0,0,17,0,0,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,82,8207,8207031001072,-73.49579,-38.34261,ARAUCO,TIRÚA,128535
110,110,111,8,82,8207,3,1,1,1,2897,8207031001001,47,28,19,6,4,33,4,0,39,12,2,12,14,12,12,0,0,0,0,0,0,0,0,11,1,0,0,0,0,12,0,0,0,0,12,0,0,0,0,11,1,0,12,0,0,0,8,82,8207,8207031001001,-73.49298,-38.33639,ARAUCO,TIRÚA,113323
111,111,112,8,82,8207,3,1,1,500,2897,8207031001500,114,53,61,14,26,67,7,0,59,50,0,39,50,39,49,0,0,0,1,0,0,0,0,36,1,0,2,0,0,39,0,0,0,0,27,2,10,0,0,25,12,2,39,0,0,0,8,82,8207,8207031001500,-73.48765,-38.33631,ARAUCO,TIRÚA,145621
112,112,113,8,82,8207,3,1,1,501,2897,8207031001501,91,39,52,0,15,66,0,0,41,30,0,26,30,26,29,0,0,0,1,0,0,0,0,22,4,0,0,1,0,25,0,0,0,0,20,1,5,0,0,19,7,0,26,0,0,0,8,82,8207,8207031001501,-73.4907,-38.33684,ARAUCO,TIRÚA,58007
113,113,114,8,82,8207,2,1,1,6,277,8207021001006,151,70,81,11,17,108,15,0,142,108,0,61,108,61,106,0,0,0,2,0,0,1,2,53,3,1,1,1,0,60,0,0,0,0,58,0,2,1,0,54,6,1,61,0,0,0,8,82,8207,8207021001006,-73.47699,-38.24512,ARAUCO,TIRÚA,190185
114,114,115,8,82,8207,2,1,1,5,277,8207021001005,14,8,6,0,0,10,0,0,12,7,0,6,7,7,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,5,0,1,0,0,2,4,0,6,0,0,0,8,82,8207,8207021001005,-73.48263,-38.24569,ARAUCO,TIRÚA,156990
115,115,116,8,82,8207,2,1,1,1,277,8207021001001,46,23,23,7,0,32,0,0,29,13,0,10,13,10,13,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,10,0,0,0,0,7,3,0,10,0,0,0,8,82,8207,8207021001001,-73.4919,-38.24678,ARAUCO,TIRÚA,12478
116,116,117,8,82,8207,2,1,1,3,277,8207021001003,65,30,35,5,9,44,7,0,34,25,0,21,25,21,25,0,0,0,0,0,0,1,2,17,1,0,0,0,0,21,0,0,0,0,19,0,2,0,0,18,3,0,20,0,0,0,8,82,8207,8207021001003,-73.49076,-38.24818,ARAUCO,TIRÚA,13838
117,117,118,8,82,8207,2,1,1,2,277,8207021001002,26,12,14,0,6,17,0,0,12,18,0,8,18,8,18,0,0,0,0,0,0,0,1,5,2,0,0,0,0,8,0,0,0,0,7,0,1,0,0,5,3,0,8,0,0,0,8,82,8207,8207021001002,-73.4915,-38.24758,ARAUCO,TIRÚA,8636
118,118,119,8,82,8207,2,1,1,13,277,8207021001013,28,16,12,0,0,21,0,0,12,17,0,10,17,10,16,0,0,0,0,0,1,0,0,5,5,0,0,0,0,10,0,0,0,0,10,0,0,0,0,5,5,0,10,0,0,0,8,82,8207,8207021001013,-73.48862,-38.24953,ARAUCO,TIRÚA,27155
119,119,120,8,82,8207,2,1,1,14,277,8207021001014,19,11,8,0,0,11,0,0,15,9,0,6,9,6,9,0,0,0,0,0,0,0,0,6,0,0,0,2,0,4,0,0,0,0,6,0,0,0,0,6,0,0,5,1,0,0,8,82,8207,8207021001014,-73.49035,-38.25068,ARAUCO,TIRÚA,33067
120,120,121,8,82,8207,2,1,1,21,277,8207021001021,29,15,14,0,7,16,0,0,11,17,0,8,17,8,17,0,0,0,0,0,0,0,0,6,2,0,0,0,0,7,0,0,0,1,7,0,0,1,0,6,1,1,8,0,0,0,8,82,8207,8207021001021,-73.48742,-38.25121,ARAUCO,TIRÚA,8690
121,121,122,8,82,8207,2,1,1,19,277,8207021001019,35,17,18,4,6,25,0,0,30,12,0,12,12,12,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,10,0,0,12,0,0,0,8,82,8207,8207021001019,-73.48552,-38.25069000000001,ARAUCO,TIRÚA,3614
122,122,123,8,82,8207,2,1,1,22,277,8207021001022,29,14,15,0,0,20,0,0,17,10,0,9,10,9,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,8,0,1,0,0,8,1,0,9,0,0,0,8,82,8207,8207021001022,-73.48631999999998,-38.25134,ARAUCO,TIRÚA,4584
123,123,124,8,82,8207,2,1,1,23,277,8207021001023,25,11,14,0,0,17,0,0,9,7,0,7,7,7,7,0,0,0,0,0,0,0,0,6,1,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,1,0,7,0,0,0,8,82,8207,8207021001023,-73.48532,-38.2511,ARAUCO,TIRÚA,2756
124,124,125,8,82,8207,2,1,1,24,277,8207021001024,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,82,8207,8207021001024,-73.48486,-38.25128,ARAUCO,TIRÚA,752
125,125,126,8,82,8207,2,1,1,25,277,8207021001025,21,10,11,0,0,14,0,0,8,9,0,7,9,7,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,8,82,8207,8207021001025,-73.48573,-38.25154000000001,ARAUCO,TIRÚA,2861
126,126,127,8,82,8207,2,1,1,27,277,8207021001027,46,25,21,5,0,36,0,0,37,17,0,15,17,15,17,0,0,0,0,0,0,0,0,14,1,0,0,0,0,15,0,0,0,0,15,0,0,0,0,14,1,0,15,0,0,0,8,82,8207,8207021001027,-73.48711,-38.25237,ARAUCO,TIRÚA,69701
127,127,128,8,82,8207,2,1,1,12,277,8207021001012,11,5,6,0,0,11,0,0,5,6,0,4,6,4,4,0,0,0,2,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,8,82,8207,8207021001012,-73.4869,-38.24843,ARAUCO,TIRÚA,22468
128,128,129,8,82,8207,2,1,1,15,277,8207021001015,93,48,45,6,14,69,4,0,40,34,0,29,34,30,34,0,0,0,0,0,0,0,0,23,6,0,0,0,0,29,0,0,0,0,29,0,0,0,0,23,6,0,29,0,0,0,8,82,8207,8207021001015,-73.48761999999998,-38.24998,ARAUCO,TIRÚA,17629
129,129,130,8,82,8207,2,1,1,18,277,8207021001018,163,79,84,10,24,113,16,0,81,67,0,52,67,52,67,0,0,0,0,0,0,0,0,49,3,0,0,1,0,51,0,0,0,0,50,0,1,0,0,47,4,0,52,0,0,0,8,82,8207,8207021001018,-73.4848,-38.24953,ARAUCO,TIRÚA,38697
130,130,131,8,82,8207,2,1,1,17,277,8207021001017,17,7,10,0,0,12,0,0,9,11,0,9,11,9,11,0,0,0,0,0,0,0,0,8,1,0,0,1,0,8,0,0,0,0,7,0,2,0,0,7,2,0,9,0,0,0,8,82,8207,8207021001017,-73.4865,-38.25008,ARAUCO,TIRÚA,6159
131,131,132,8,82,8207,2,1,1,16,277,8207021001016,84,39,45,6,13,51,14,0,35,33,0,26,33,26,33,0,0,0,0,0,0,0,0,22,4,0,0,0,0,26,0,0,0,0,25,0,0,0,0,21,4,0,26,0,0,0,8,82,8207,8207021001016,-73.48798000000002,-38.25082,ARAUCO,TIRÚA,13437
132,132,133,8,82,8207,2,1,1,9,277,8207021001009,26,13,13,0,0,20,0,0,26,14,0,10,14,10,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,8,82,8207,8207021001009,-73.48292,-38.24716,ARAUCO,TIRÚA,11011
133,133,134,8,82,8207,2,1,1,8,277,8207021001008,23,11,12,0,0,13,4,0,18,27,0,10,27,10,27,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,8,82,8207,8207021001008,-73.48125999999998,-38.24747,ARAUCO,TIRÚA,45254
134,134,135,8,82,8207,2,1,1,7,277,8207021001007,30,12,18,0,0,19,5,0,29,18,0,10,18,10,18,0,0,0,0,0,0,0,0,8,2,0,0,1,0,9,0,0,0,0,9,0,1,0,0,7,3,0,10,0,0,0,8,82,8207,8207021001007,-73.4815,-38.24871,ARAUCO,TIRÚA,50769
135,135,136,8,82,8207,3,1,1,901,2897,8207031001901,21,10,11,0,0,10,6,0,0,13,0,8,13,8,13,0,0,0,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,8,82,8207,8207031001901,-73.49206,-38.34399000000001,ARAUCO,TIRÚA,10674
136,136,137,8,82,8207,2,1,1,901,277,8207021001901,36,21,15,0,0,28,5,0,20,27,1,10,28,10,27,0,0,0,0,0,0,0,1,5,3,0,1,2,0,8,0,0,0,0,10,0,0,0,0,6,3,1,9,0,0,1,8,82,8207,8207021001901,-73.48562,-38.24974,ARAUCO,TIRÚA,49512
137,137,138,8,83,8302,1,1,1,18,795,8302011001018,96,46,50,7,18,65,6,0,4,33,0,31,33,31,33,0,0,0,0,0,0,19,10,2,0,0,0,1,0,29,0,0,0,0,29,0,1,0,0,29,1,0,31,0,0,0,8,83,8302,8302011001018,-71.66606,-37.32657,BIOBÍO,ANTUCO,283082
138,138,139,8,83,8302,1,1,1,14,795,8302011001014,14,5,9,0,0,9,0,0,0,5,0,4,5,4,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,8,83,8302,8302011001014,-71.66972,-37.32506,BIOBÍO,ANTUCO,3173
139,139,140,8,83,8302,1,1,1,15,795,8302011001015,33,11,22,5,0,21,0,0,0,10,0,9,10,9,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,8,83,8302,8302011001015,-71.66967,-37.32547,BIOBÍO,ANTUCO,3431
140,140,141,8,83,8302,1,1,1,1,795,8302011001001,23,12,11,0,0,14,0,0,0,7,0,5,7,5,6,0,0,0,1,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,1,0,0,4,1,0,5,0,0,0,8,83,8302,8302011001001,-71.68275,-37.32755,BIOBÍO,ANTUCO,92666
141,141,142,8,83,8302,1,1,1,16,795,8302011001016,45,20,25,6,9,30,0,0,0,12,0,12,12,12,12,0,0,0,0,0,0,1,11,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,12,0,0,12,0,0,0,8,83,8302,8302011001016,-71.66962,-37.3259,BIOBÍO,ANTUCO,3214
142,142,143,8,83,8302,1,1,1,9,795,8302011001009,32,16,16,0,0,15,9,0,0,14,0,12,14,12,14,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,9,2,0,1,0,9,3,0,12,0,0,0,8,83,8302,8302011001009,-71.67435,-37.32614,BIOBÍO,ANTUCO,8750
143,143,144,8,83,8302,1,1,1,17,795,8302011001017,35,16,19,0,5,26,0,0,0,14,0,12,14,12,14,0,0,0,0,0,0,1,11,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,12,0,0,12,0,0,0,8,83,8302,8302011001017,-71.66958000000002,-37.32633,BIOBÍO,ANTUCO,3626
144,144,145,8,83,8302,1,1,1,6,795,8302011001006,82,33,49,4,9,55,14,0,11,39,0,31,39,31,39,0,0,0,0,0,0,1,2,20,7,0,1,3,0,28,0,0,0,0,30,0,1,0,0,22,8,1,31,0,0,0,8,83,8302,8302011001006,-71.6799,-37.32805,BIOBÍO,ANTUCO,55151
145,145,146,8,83,8302,1,1,1,10,795,8302011001010,31,10,21,0,0,15,10,0,0,12,0,11,12,11,12,0,0,0,0,0,0,0,1,8,2,0,0,0,0,11,0,0,0,0,10,1,0,0,0,8,3,0,11,0,0,0,8,83,8302,8302011001010,-71.67424,-37.32696,BIOBÍO,ANTUCO,6351
146,146,147,8,83,8302,1,1,1,11,795,8302011001011,56,31,25,0,0,34,12,0,0,19,1,18,20,18,18,0,0,0,1,0,0,0,3,10,2,0,3,0,0,18,0,0,0,0,18,0,0,0,0,13,2,3,18,0,0,0,8,83,8302,8302011001011,-71.67408,-37.32812,BIOBÍO,ANTUCO,14165
147,147,148,8,83,8302,1,1,1,28,795,8302011001028,42,21,21,0,0,27,11,0,0,20,0,17,20,19,19,0,0,0,0,0,1,0,1,12,0,1,3,4,0,13,0,0,0,0,17,0,0,0,0,13,1,3,17,0,0,0,8,83,8302,8302011001028,-71.68094,-37.33085,BIOBÍO,ANTUCO,139566
148,148,149,8,83,8302,1,1,1,21,795,8302011001021,43,24,19,4,7,24,8,0,4,20,0,16,20,16,19,0,0,0,0,0,1,1,1,14,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,16,0,0,16,0,0,0,8,83,8302,8302011001021,-71.67043000000002,-37.32928,BIOBÍO,ANTUCO,16504
149,149,150,8,83,8302,1,1,1,20,795,8302011001020,81,35,46,10,8,52,11,0,0,35,0,30,35,30,34,0,0,0,1,0,0,1,1,27,1,0,0,1,0,29,0,0,0,0,24,1,3,2,0,23,7,0,29,0,0,1,8,83,8302,8302011001020,-71.66883,-37.32939,BIOBÍO,ANTUCO,18300
150,150,151,8,83,8302,1,1,1,22,795,8302011001022,55,23,32,0,13,34,0,0,0,24,0,21,24,21,24,0,0,0,0,0,0,1,3,13,3,1,0,2,0,19,0,0,0,0,20,0,1,0,0,17,4,0,21,0,0,0,8,83,8302,8302011001022,-71.67204,-37.32939,BIOBÍO,ANTUCO,16433
151,151,152,8,83,8302,1,1,1,23,795,8302011001023,36,15,21,0,4,21,11,0,0,19,0,17,19,17,19,0,0,0,0,0,0,0,0,16,1,0,0,1,0,16,0,0,0,0,16,0,1,0,0,15,2,0,17,0,0,0,8,83,8302,8302011001023,-71.67355,-37.32951,BIOBÍO,ANTUCO,15468
152,152,153,8,83,8302,1,1,1,45,795,8302011001045,144,63,81,14,20,85,25,0,7,58,0,47,58,48,54,1,0,1,2,0,0,3,3,36,5,0,0,3,0,44,0,0,0,0,36,5,6,0,0,34,13,0,45,0,0,1,8,83,8302,8302011001045,-71.66830999999998,-37.33193,BIOBÍO,ANTUCO,295158
153,153,154,8,83,8302,1,1,1,24,795,8302011001024,15,9,6,0,0,9,0,0,0,12,0,5,12,7,11,0,0,0,0,0,1,1,2,2,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,4,1,0,5,0,0,0,8,83,8302,8302011001024,-71.67499000000002,-37.32963,BIOBÍO,ANTUCO,15088
154,154,155,8,83,8302,1,1,1,26,795,8302011001026,23,9,14,0,0,16,5,0,0,12,0,9,12,10,12,0,0,0,0,0,0,0,1,6,2,0,0,0,0,9,0,0,0,0,8,0,0,0,0,7,1,0,9,0,0,0,8,83,8302,8302011001026,-71.67781,-37.32984,BIOBÍO,ANTUCO,14595
155,155,156,8,83,8302,1,1,1,35,795,8302011001035,26,11,15,0,0,16,6,0,0,12,0,8,12,8,12,0,0,0,0,0,0,0,1,7,0,0,0,0,0,8,0,0,0,0,7,0,1,0,0,7,1,0,8,0,0,0,8,83,8302,8302011001035,-71.67031999999998,-37.33047,BIOBÍO,ANTUCO,19295
156,156,157,8,83,8302,1,1,1,34,795,8302011001034,80,40,40,8,8,55,9,0,0,38,0,28,38,28,38,0,0,0,0,0,0,3,0,10,0,0,15,2,0,26,0,0,0,0,27,0,0,1,0,13,0,15,28,0,0,0,8,83,8302,8302011001034,-71.67187,-37.33057,BIOBÍO,ANTUCO,16807
157,157,158,8,83,8302,1,1,1,33,795,8302011001033,19,7,12,0,0,10,6,0,0,14,0,9,14,9,12,0,0,1,0,0,1,0,3,5,0,1,0,0,0,9,0,0,0,0,9,0,0,0,0,8,1,0,9,0,0,0,8,83,8302,8302011001033,-71.67334,-37.33069,BIOBÍO,ANTUCO,16102
158,158,159,8,83,8302,1,1,1,32,795,8302011001032,18,9,9,0,0,9,5,5,4,13,0,6,13,6,13,0,0,0,0,0,0,0,1,3,2,0,0,1,0,5,0,0,0,0,6,0,0,0,0,4,2,0,6,0,0,0,8,83,8302,8302011001032,-71.67475999999998,-37.33079,BIOBÍO,ANTUCO,15489
159,159,160,8,83,8302,1,1,1,37,795,8302011001037,73,40,33,10,6,47,10,0,10,24,0,22,24,22,24,0,0,0,0,0,0,1,2,19,0,0,0,1,0,21,0,0,0,0,19,2,1,0,0,19,3,0,22,0,0,0,8,83,8302,8302011001037,-71.66856,-37.3302,BIOBÍO,ANTUCO,3136
160,160,161,8,83,8302,1,1,1,36,795,8302011001036,61,26,35,4,8,40,9,0,10,21,0,20,21,20,21,0,0,0,0,0,0,0,0,18,1,0,0,0,0,19,0,0,0,0,19,0,1,0,0,17,1,0,20,0,0,0,8,83,8302,8302011001036,-71.6693,-37.33056,BIOBÍO,ANTUCO,3638
161,161,162,8,83,8302,1,1,1,31,795,8302011001031,50,24,26,4,8,26,12,0,0,14,1,12,15,12,14,0,0,0,0,0,0,0,0,1,11,0,0,2,0,9,0,0,0,0,11,0,0,0,0,1,10,0,11,0,0,0,8,83,8302,8302011001031,-71.67617,-37.33089,BIOBÍO,ANTUCO,15066
162,162,163,8,83,8302,1,1,1,30,795,8302011001030,23,5,18,0,7,13,0,0,0,10,0,8,10,8,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,6,1,0,0,0,6,1,0,8,0,0,0,8,83,8302,8302011001030,-71.67756999999997,-37.33098,BIOBÍO,ANTUCO,14477
163,163,164,8,83,8302,1,1,1,29,795,8302011001029,23,11,12,0,0,14,7,0,0,10,0,8,10,9,10,0,0,0,0,0,0,0,2,6,0,0,0,2,0,6,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,83,8302,8302011001029,-71.679,-37.33106,BIOBÍO,ANTUCO,14687
