,Unnamed: 0,Unnamed: 0.1,index,REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,MZ_ENT,ID_ZONA_LOC,ID_MANZENT,PERSONAS,HOMBRES,MUJERES,EDAD_0A5,EDAD_6A14,EDAD_15A64,EDAD_65YMAS,INMIGRANTES,PUEBLO,VIV_PART,VIV_COL,VPOMP,TOTAL_VIV,CANT_HOG,P01_1,P01_2,P01_3,P01_4,P01_5,P01_6,P01_7,P03A_1,P03A_2,P03A_3,P03A_4,P03A_5,P03A_6,P03B_1,P03B_2,P03B_3,P03B_4,P03B_5,P03B_6,P03B_7,P03C_1,P03C_2,P03C_3,P03C_4,P03C_5,MATACEP,MATREC,MATIRREC,P05_1,P05_2,P05_3,P05_4,REGION_15R,PROVINCIA_15R,COMUNA_15R,ID_MANZENT_15R,Coordenada X,Coordenada Y,Provincia Nombre,Comuna Nombre,Area,Factor_Riesgo_Manzana
14408,14408,14408,14409,8,83,8301,17,1,5,9,6302,8301171005009,101,57,44,11,9,65,16,0,16,33,0,33,33,33,31,0,0,2,0,0,0,1,2,28,2,0,0,0,0,33,0,0,0,0,24,5,2,2,0,24,9,0,33,0,0,0,8,83,8301,8301171005009,-72.33924,-37.48439000000001,BIOBÍO,LOS ÁNGELES,6095,5.403314191960623
14409,14409,14409,14410,8,83,8301,17,1,2,24,969,8301171002024,94,41,53,9,15,64,6,0,8,28,0,25,28,25,28,0,0,0,0,0,0,0,1,12,11,0,0,0,0,24,0,0,0,0,23,1,0,0,0,12,12,0,24,0,0,0,8,83,8301,8301171002024,-72.34021,-37.484429999999996,BIOBÍO,LOS ÁNGELES,4615,3.0040736728060673
14410,14410,14410,14411,8,83,8301,17,1,2,13,969,8301171002013,158,78,80,13,19,107,19,0,6,74,0,53,74,53,51,0,0,23,0,0,0,0,16,22,15,0,0,8,0,45,0,0,0,0,50,1,2,0,0,36,17,0,45,8,0,0,8,83,8301,8301171002013,-72.34482,-37.48495,BIOBÍO,LOS ÁNGELES,17838,6.401771499046978
14411,14411,14411,14412,8,83,8301,17,1,2,16,969,8301171002016,104,51,53,9,11,64,20,0,11,35,0,34,35,34,30,3,0,1,1,0,0,2,6,19,6,0,0,5,0,28,0,0,0,0,31,0,0,2,0,25,8,0,32,0,0,0,8,83,8301,8301171002016,-72.34215,-37.4847,BIOBÍO,LOS ÁNGELES,8391,5.90247884638303
14412,14412,14412,14413,8,83,8301,3,1,4,20,4574,8301031004020,54,23,31,0,0,46,0,0,4,21,0,19,21,19,21,0,0,0,0,0,0,19,0,0,0,0,0,1,0,18,0,0,0,0,15,1,3,0,0,15,4,0,19,0,0,0,8,83,8301,8301031004020,-72.35177,-37.48472,BIOBÍO,LOS ÁNGELES,3362,0.003212373587150506
14413,14413,14413,14414,8,83,8301,3,1,4,21,4574,8301031004021,67,28,39,5,0,56,0,0,0,22,0,21,22,21,22,0,0,0,0,0,0,1,18,2,0,0,0,2,0,19,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,83,8301,8301031004021,-72.3513,-37.484759999999994,BIOBÍO,LOS ÁNGELES,3187,1.0042045811107625
14414,14414,14414,14415,8,83,8301,3,1,4,22,4574,8301031004022,69,27,42,7,0,54,0,6,6,21,0,21,21,21,21,0,0,0,0,0,0,2,18,1,0,0,0,4,0,16,1,0,0,0,21,0,0,0,0,20,1,0,21,0,0,0,8,83,8301,8301031004022,-72.35084,-37.484790000000004,BIOBÍO,LOS ÁNGELES,3223,2.004281725100838
14415,14415,14415,14416,8,83,8301,17,1,6,11,14658,8301171006011,291,116,175,30,62,186,13,0,12,83,0,80,83,80,83,0,0,0,0,0,0,2,65,8,5,0,0,0,1,78,0,0,0,0,72,4,4,0,0,67,12,0,80,0,0,0,8,83,8301,8301171006011,-72.32675,-37.48659,BIOBÍO,LOS ÁNGELES,55182,8.60105469174731
14416,14416,14416,14417,8,83,8301,3,1,4,23,4574,8301031004023,66,29,37,4,8,47,7,0,11,21,0,21,21,21,21,0,0,0,0,0,0,4,17,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,83,8301,8301031004023,-72.3504,-37.48482,BIOBÍO,LOS ÁNGELES,2846,2.2046380885453267
14417,14417,14417,14418,8,83,8301,17,1,3,1,12390,8301171003001,252,119,133,25,30,153,44,0,13,92,0,83,92,83,83,0,0,3,4,0,2,1,18,51,13,0,0,3,0,79,0,0,0,0,76,4,1,2,0,66,16,0,83,0,0,0,8,83,8301,8301171003001,-72.34787,-37.48686,BIOBÍO,LOS ÁNGELES,43489,14.201158913748305
14418,14418,14418,14419,8,83,8301,3,1,4,24,4574,8301031004024,55,30,25,0,0,52,0,0,4,21,0,21,21,21,21,0,0,0,0,0,0,13,8,0,0,0,0,6,0,15,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,83,8301,8301031004024,-72.34998,-37.48485,BIOBÍO,LOS ÁNGELES,2490,0.004417670682730924
14419,14419,14419,14420,8,83,8301,17,1,2,25,969,8301171002025,80,43,37,9,10,54,7,0,10,22,0,22,22,23,20,0,0,0,2,0,0,1,1,15,5,0,0,1,0,21,0,0,0,0,16,0,2,4,0,15,7,0,22,0,0,0,8,83,8301,8301171002025,-72.33991999999998,-37.48477000000001,BIOBÍO,LOS ÁNGELES,3585,3.404463040446304
14420,14420,14420,14421,8,83,8301,17,1,5,14,6302,8301171005014,86,44,42,4,10,58,14,0,0,30,0,29,30,30,29,0,0,1,0,0,0,0,3,16,10,0,0,1,0,28,0,0,0,0,24,0,2,3,0,16,13,0,29,0,0,0,8,83,8301,8301171005014,-72.33676,-37.48486,BIOBÍO,LOS ÁNGELES,4056,3.6042406311637083
14421,14421,14421,14422,8,83,8301,17,1,1,9,1426,8301171001009,101,50,51,6,10,77,8,0,5,33,0,32,33,33,32,0,0,0,0,0,1,1,10,21,0,0,0,0,0,32,0,0,0,0,28,3,0,1,0,28,4,0,32,0,0,0,8,83,8301,8301171001009,-72.33282,-37.48466,BIOBÍO,LOS ÁNGELES,7043,2.802868095981826
14422,14422,14422,14423,8,83,8301,17,1,2,15,969,8301171002015,103,50,53,8,12,61,22,0,6,37,0,32,37,36,35,0,0,1,1,0,0,4,7,11,9,0,1,2,0,30,0,0,0,0,32,0,0,0,0,22,9,1,32,0,0,0,8,83,8301,8301171002015,-72.3428,-37.48518,BIOBÍO,LOS ÁNGELES,10465,6.201968466316293
14423,14423,14423,14424,8,83,8301,17,1,5,13,6302,8301171005013,29,15,14,0,0,18,5,0,0,11,0,9,11,9,9,0,0,0,2,0,0,0,1,2,6,0,0,0,0,8,1,0,0,0,7,1,1,0,0,2,7,0,9,0,0,0,8,83,8301,8301171005013,-72.33731999999998,-37.48483,BIOBÍO,LOS ÁNGELES,3070,1.2018892508143322
14424,14424,14424,14425,8,83,8301,17,1,1,8,1426,8301171001008,95,45,50,8,12,65,10,0,0,29,0,27,29,27,29,0,0,0,0,0,0,1,7,11,8,0,0,0,0,26,0,0,0,0,26,1,0,0,0,17,9,0,27,0,0,0,8,83,8301,8301171001008,-72.33355999999998,-37.48485,BIOBÍO,LOS ÁNGELES,3211,3.6059171597633135
14425,14425,14425,14426,8,83,8301,17,1,6,10,14658,8301171006010,126,61,65,0,19,97,0,0,7,42,0,36,42,36,42,0,0,0,0,0,0,2,14,15,5,0,0,1,0,35,0,0,0,0,23,0,12,1,0,20,16,0,36,0,0,0,8,83,8301,8301171006010,-72.32866,-37.48494,BIOBÍO,LOS ÁNGELES,4795,0.005255474452554745
14426,14426,14426,14427,8,83,8301,17,1,2,27,969,8301171002027,105,54,51,16,13,67,9,0,7,29,0,28,29,28,28,0,0,0,1,0,0,1,9,17,1,0,0,0,0,28,0,0,0,0,12,1,14,1,0,12,16,0,28,0,0,0,8,83,8301,8301171002027,-72.34053,-37.48522,BIOBÍO,LOS ÁNGELES,5410,5.1038817005545285
14427,14427,14427,14428,8,83,8301,4,1,4,13,14483,8301041004013,266,118,148,23,42,172,29,6,6,104,0,88,104,88,100,0,0,2,2,0,0,5,19,55,9,0,0,13,0,74,0,0,1,0,86,0,0,1,0,76,10,1,88,0,0,0,8,83,8301,8301041004013,-72.35307,-37.48661,BIOBÍO,LOS ÁNGELES,31908,11.301667293468723
14428,14428,14428,14429,8,83,8301,17,1,1,7,1426,8301171001007,83,40,43,6,9,58,10,0,5,27,0,27,27,27,26,0,0,0,1,0,0,0,2,21,4,0,0,0,0,26,1,0,0,0,25,2,0,0,0,20,7,0,27,0,0,0,8,83,8301,8301171001007,-72.33395,-37.485,BIOBÍO,LOS ÁNGELES,3224,3.30514888337469
14429,14429,14429,14430,8,83,8301,17,1,5,10,6302,8301171005010,103,53,50,12,14,71,6,0,5,29,0,29,29,29,29,0,0,0,0,0,0,1,8,18,2,0,0,0,0,29,0,0,0,0,26,3,0,0,0,24,5,0,29,0,0,0,8,83,8301,8301171005010,-72.3383,-37.48515,BIOBÍO,LOS ÁNGELES,8650,3.602381502890174
14430,14430,14430,14431,8,83,8301,17,1,2,26,969,8301171002026,50,24,26,4,11,27,8,0,0,20,0,17,20,18,20,0,0,0,0,0,0,0,1,13,3,0,0,0,0,17,0,0,0,0,13,0,4,0,0,11,6,0,17,0,0,0,8,83,8301,8301171002026,-72.33964,-37.48513,BIOBÍO,LOS ÁNGELES,3197,2.4031279324366595
14431,14431,14431,14432,8,83,8301,17,1,6,3,14658,8301171006003,78,35,43,0,14,59,0,0,6,26,0,26,26,27,26,0,0,0,0,0,0,2,0,24,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,26,0,0,26,0,0,0,8,83,8301,8301171006003,-72.32961999999998,-37.48472,BIOBÍO,LOS ÁNGELES,2799,0.00557341907824223
14432,14432,14432,14433,8,83,8301,17,1,1,6,1426,8301171001006,86,40,46,5,12,60,9,0,12,33,0,28,33,29,31,0,0,0,1,0,1,4,6,12,5,0,0,0,0,27,0,0,0,0,22,3,2,1,0,16,10,0,26,0,1,0,8,83,8301,8301171001006,-72.33438000000002,-37.48515,BIOBÍO,LOS ÁNGELES,3296,2.9052184466019417
14433,14433,14433,14434,8,83,8301,17,1,1,10,1426,8301171001010,144,75,69,12,18,98,16,0,0,47,0,43,47,43,44,0,0,2,1,0,0,0,5,31,7,0,0,1,0,41,0,0,0,0,25,0,11,6,0,24,17,0,43,0,0,0,8,83,8301,8301171001010,-72.33224,-37.48503,BIOBÍO,LOS ÁNGELES,5070,5.705680473372782
14434,14434,14434,14435,8,83,8301,17,1,3,3,12390,8301171003003,59,29,30,0,0,36,11,0,5,23,0,20,23,20,17,0,0,0,4,0,2,1,3,8,6,0,0,1,0,19,0,0,0,0,17,0,1,2,0,11,7,0,20,0,0,0,8,83,8301,8301171003003,-72.34578,-37.48551,BIOBÍO,LOS ÁNGELES,5321,2.6022176282653637
14435,14435,14435,14436,8,83,8301,17,1,6,2,14658,8301171006002,77,39,38,9,0,57,0,0,5,20,0,20,20,20,20,0,0,0,0,0,0,0,2,18,0,0,0,0,0,20,0,0,0,0,19,1,0,0,0,19,1,0,20,0,0,0,8,83,8301,8301171006002,-72.33057,-37.4849,BIOBÍO,LOS ÁNGELES,2171,1.8070935052970982
14436,14436,14436,14437,8,83,8301,17,1,6,1,14658,8301171006001,129,75,54,4,13,104,8,0,4,45,0,43,45,43,45,0,0,0,0,0,0,1,2,39,1,0,0,0,0,42,0,0,0,0,42,1,0,0,0,40,2,0,43,0,0,0,8,83,8301,8301171006001,-72.33104,-37.48535,BIOBÍO,LOS ÁNGELES,3741,2.406896551724138
14437,14437,14437,14438,8,83,8301,17,1,2,14,969,8301171002014,154,77,77,20,16,101,17,0,0,60,0,51,60,51,51,0,0,4,5,0,0,2,20,25,4,0,0,4,0,47,0,0,0,0,44,2,3,2,0,41,10,0,51,0,0,0,8,83,8301,8301171002014,-72.34371999999998,-37.485859999999995,BIOBÍO,LOS ÁNGELES,17535,7.901756487025948
14438,14438,14438,14439,8,83,8301,17,1,2,28,969,8301171002028,145,81,64,4,12,106,23,0,6,56,0,49,56,52,54,0,0,1,0,0,1,4,15,28,2,0,0,6,0,43,0,0,0,0,47,2,0,0,0,45,4,0,48,1,0,0,8,83,8301,8301171002028,-72.34138,-37.48588,BIOBÍO,LOS ÁNGELES,19071,5.401520633422474
14439,14439,14439,14440,8,83,8301,17,1,1,5,1426,8301171001005,98,43,55,7,13,66,12,0,11,24,0,24,24,26,24,0,0,0,0,0,0,1,2,18,3,0,0,0,0,24,0,0,0,0,24,0,0,0,0,21,3,0,24,0,0,0,8,83,8301,8301171001005,-72.33476999999998,-37.4853,BIOBÍO,LOS ÁNGELES,2992,3.806550802139038
14440,14440,14440,14441,8,83,8301,3,1,4,25,4574,8301031004025,69,39,30,9,9,51,0,0,0,21,0,20,21,20,21,0,0,0,0,0,0,3,16,1,0,0,0,2,0,18,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,8,83,8301,8301031004025,-72.35022,-37.48539,BIOBÍO,LOS ÁNGELES,2754,1.8050108932461875
14441,14441,14441,14442,8,83,8301,17,1,6,4,14658,8301171006004,98,39,59,0,14,69,0,0,4,27,0,27,27,27,27,0,0,0,0,0,0,0,7,19,1,0,0,0,0,27,0,0,0,0,13,2,12,0,0,12,15,0,27,0,0,0,8,83,8301,8301171006004,-72.32953,-37.48499,BIOBÍO,LOS ÁNGELES,2540,0.0077165354330708666
14442,14442,14442,14443,8,83,8301,3,1,4,26,4574,8301031004026,82,40,42,6,8,62,6,0,0,27,0,26,27,26,27,0,0,0,0,0,0,3,22,1,0,0,0,3,0,23,0,0,0,0,26,0,0,0,0,26,0,0,26,0,0,0,8,83,8301,8301031004026,-72.34903,-37.48545,BIOBÍO,LOS ÁNGELES,3242,2.4050586057988896
14443,14443,14443,14444,8,83,8301,17,1,1,4,1426,8301171001004,85,45,40,6,16,58,5,0,4,24,0,23,24,24,24,0,0,0,0,0,0,0,3,19,1,0,0,0,0,23,0,0,0,0,18,4,0,1,0,17,6,0,23,0,0,0,8,83,8301,8301171001004,-72.33514,-37.48543,BIOBÍO,LOS ÁNGELES,2979,2.2057066129573686
14444,14444,14444,14445,8,83,8301,17,1,5,12,6302,8301171005012,41,21,20,0,7,28,0,0,0,14,0,12,14,12,14,0,0,0,0,0,0,1,1,8,2,0,0,7,0,5,0,0,0,0,2,1,7,2,0,2,10,0,12,0,0,0,8,83,8301,8301171005012,-72.33706,-37.48531,BIOBÍO,LOS ÁNGELES,1928,0.004253112033195021
14445,14445,14445,14446,8,83,8301,17,1,1,23,1426,8301171001023,170,85,85,19,20,121,10,0,0,50,0,46,50,48,50,0,0,0,0,0,0,0,2,43,1,0,0,10,0,36,0,0,0,0,41,3,1,1,0,41,5,0,45,0,0,0,8,83,8301,8301171001023,-72.33208,-37.48532,BIOBÍO,LOS ÁNGELES,3742,5.809086050240513
14446,14446,14446,14447,8,83,8301,17,1,3,4,12390,8301171003004,71,38,33,7,9,40,15,0,7,23,0,20,23,20,21,0,0,0,2,0,0,0,2,12,6,0,0,0,0,20,0,0,0,0,18,0,2,0,0,12,8,0,20,0,0,0,8,83,8301,8301171003004,-72.34621,-37.485820000000004,BIOBÍO,LOS ÁNGELES,5058,4.602807433768288
14447,14447,14447,14448,8,83,8301,17,1,6,5,14658,8301171006005,55,26,29,7,0,42,0,0,7,20,0,20,20,20,20,0,0,0,0,0,0,0,2,16,2,0,0,0,0,20,0,0,0,0,20,0,0,0,0,18,2,0,20,0,0,0,8,83,8301,8301171006005,-72.33048000000002,-37.48518,BIOBÍO,LOS ÁNGELES,1878,1.4058572949946753
14448,14448,14448,14449,8,83,8301,17,1,1,3,1426,8301171001003,66,33,33,4,6,52,4,0,0,24,0,24,24,25,24,0,0,0,0,0,0,1,1,21,1,0,0,1,0,23,0,0,0,0,22,0,2,0,0,21,3,0,24,0,0,0,8,83,8301,8301171001003,-72.33549000000002,-37.48556,BIOBÍO,LOS ÁNGELES,2950,1.6044745762711865
14449,14449,14449,14450,8,83,8301,17,1,6,9,14658,8301171006009,98,49,49,0,15,74,0,0,7,28,0,28,28,28,28,0,0,0,0,0,0,0,1,26,1,0,0,0,0,28,0,0,0,0,25,2,0,0,0,24,3,0,28,0,0,0,8,83,8301,8301171006009,-72.32945,-37.48526,BIOBÍO,LOS ÁNGELES,2543,0.007707432166732206
14450,14450,14450,14451,8,83,8301,17,1,5,11,6302,8301171005011,98,49,49,9,15,62,12,0,0,34,0,28,34,28,33,0,0,0,1,0,0,1,4,21,2,0,0,0,0,28,0,0,0,0,27,0,1,0,0,26,2,0,28,0,0,0,8,83,8301,8301171005011,-72.33801,-37.48567,BIOBÍO,LOS ÁNGELES,5554,4.303528988116673
14451,14451,14451,14452,8,83,8301,17,1,1,11,1426,8301171001011,133,65,68,13,20,79,21,0,4,38,0,37,38,37,38,0,0,0,0,0,0,11,12,12,2,0,0,0,0,36,0,0,1,0,34,2,1,0,0,32,4,1,36,0,0,0,8,83,8301,8301171001011,-72.33363,-37.48553,BIOBÍO,LOS ÁNGELES,4110,6.9064720194647204
14452,14452,14452,14453,8,83,8301,17,1,1,1,1426,8301171001001,77,38,39,0,0,56,9,0,9,30,0,28,30,29,30,0,0,0,0,0,0,0,3,19,6,0,0,1,0,27,0,0,0,0,18,0,2,8,0,13,15,0,28,0,0,0,8,83,8301,8301171001001,-72.33641,-37.485620000000004,BIOBÍO,LOS ÁNGELES,3704,1.804157667386609
14453,14453,14453,14454,8,83,8301,17,1,1,24,1426,8301171001024,143,63,80,9,22,94,18,0,8,48,0,47,48,47,47,0,0,1,0,0,0,5,3,35,4,0,0,1,0,46,0,0,0,0,42,2,2,1,0,38,9,0,47,0,0,0,8,83,8301,8301171001024,-72.33196,-37.48559,BIOBÍO,LOS ÁNGELES,3659,5.407816343263187
14454,14454,14454,14455,8,83,8301,17,1,6,6,14658,8301171006006,77,40,37,0,6,63,0,0,0,20,0,20,20,20,20,0,0,0,0,0,0,0,4,16,0,0,0,0,0,20,0,0,0,0,19,1,0,0,0,19,1,0,20,0,0,0,8,83,8301,8301171006006,-72.3304,-37.485440000000004,BIOBÍO,LOS ÁNGELES,1887,0.008161102278749338
14455,14455,14455,14456,8,83,8301,17,1,6,8,14658,8301171006008,94,40,54,0,9,74,0,0,12,28,0,28,28,28,28,0,0,0,0,0,0,1,4,20,2,0,0,0,0,27,0,0,0,0,27,0,0,0,0,25,2,0,28,0,0,0,8,83,8301,8301171006008,-72.32937,-37.48553,BIOBÍO,LOS ÁNGELES,2705,0.0069500924214417744
14456,14456,14456,14457,8,83,8301,17,1,2,31,969,8301171002031,29,15,14,0,4,21,0,0,0,7,0,7,7,7,7,0,0,0,0,0,0,0,1,6,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,7,0,0,0,8,83,8301,8301171002031,-72.33978,-37.48585,BIOBÍO,LOS ÁNGELES,1820,0.0031868131868131866
14457,14457,14457,14458,8,83,8301,17,1,3,5,12390,8301171003005,60,25,35,8,7,37,8,0,0,16,0,16,16,16,16,0,0,0,0,0,0,1,4,7,4,0,0,1,0,15,0,0,0,0,15,1,0,0,0,11,5,0,16,0,0,0,8,83,8301,8301171003005,-72.34501,-37.48614,BIOBÍO,LOS ÁNGELES,3636,3.203300330033003
14458,14458,14458,14459,8,83,8301,17,1,1,22,1426,8301171001022,88,43,45,9,5,63,11,0,13,31,0,29,31,29,31,0,0,0,0,0,0,1,4,24,0,0,0,1,0,28,0,0,0,0,27,0,0,2,0,27,2,0,29,0,0,0,8,83,8301,8301171001022,-72.33284,-37.48588,BIOBÍO,LOS ÁNGELES,2279,4.0077226853883285
14459,14459,14459,14460,8,83,8301,17,1,1,2,1426,8301171001002,87,39,48,5,7,60,15,0,0,28,0,27,28,27,28,0,0,0,0,0,0,0,3,23,1,0,0,0,0,27,0,0,0,0,27,0,0,0,0,26,1,0,27,0,0,0,8,83,8301,8301171001002,-72.33624,-37.48592,BIOBÍO,LOS ÁNGELES,3602,4.004830649639089
14460,14460,14460,14461,8,83,8301,17,1,1,25,1426,8301171001025,146,64,82,15,29,94,8,0,11,45,0,43,45,43,45,0,0,0,0,0,0,1,7,31,4,0,0,2,0,41,0,0,0,0,40,0,0,3,0,37,6,0,43,0,0,0,8,83,8301,8301171001025,-72.33184,-37.48585,BIOBÍO,LOS ÁNGELES,3473,4.608407716671466
14461,14461,14461,14462,8,83,8301,17,1,6,12,14658,8301171006012,70,30,40,0,10,52,0,0,0,25,0,22,25,23,24,0,0,0,0,0,1,2,19,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,83,8301,8301171006012,-72.32691,-37.48559,BIOBÍO,LOS ÁNGELES,2318,0.0060396893874029335
14462,14462,14462,14463,8,83,8301,17,1,6,7,14658,8301171006007,76,39,37,0,12,58,0,0,0,20,0,20,20,20,20,0,0,0,0,0,0,0,4,15,1,0,0,0,0,20,0,0,0,0,20,0,0,0,0,19,1,0,20,0,0,0,8,83,8301,8301171006007,-72.33032,-37.48571,BIOBÍO,LOS ÁNGELES,1965,0.007735368956743003
14463,14463,14463,14464,8,83,8301,17,1,4,8,12462,8301171004008,62,32,30,5,4,49,4,0,9,25,0,20,25,20,25,0,0,0,0,0,0,0,2,17,1,0,0,0,0,19,0,0,0,0,20,0,0,0,0,18,1,0,20,0,0,0,8,83,8301,8301171004008,-72.33705,-37.486129999999996,BIOBÍO,LOS ÁNGELES,3000,1.8041333333333334
14464,14464,14464,14465,8,83,8301,17,1,1,21,1426,8301171001021,106,61,45,6,13,79,8,0,5,35,0,32,35,34,35,0,0,0,0,0,0,1,3,18,10,0,0,1,0,31,0,0,0,0,31,0,1,0,0,21,11,0,32,0,0,0,8,83,8301,8301171001021,-72.33314,-37.486,BIOBÍO,LOS ÁNGELES,2268,2.8093474426807763
14465,14465,14465,14466,8,83,8301,17,1,1,12,1426,8301171001012,92,43,49,10,17,51,14,0,0,29,0,27,29,28,27,0,0,2,0,0,0,0,3,20,3,1,0,4,0,23,0,0,0,0,8,2,14,3,0,8,19,0,27,0,0,0,8,83,8301,8301171001012,-72.33484,-37.48599,BIOBÍO,LOS ÁNGELES,3690,4.804986449864499
14466,14466,14466,14467,8,83,8301,17,1,2,33,969,8301171002033,54,27,27,0,0,33,14,0,0,23,0,21,23,21,22,0,0,1,0,0,0,2,3,14,2,0,0,0,0,21,0,0,0,0,21,0,0,0,0,19,2,0,21,0,0,0,8,83,8301,8301171002033,-72.33918,-37.4861,BIOBÍO,LOS ÁNGELES,3995,2.80270337922403
14467,14467,14467,14468,8,83,8301,17,1,6,18,14658,8301171006018,299,141,158,30,58,203,8,0,14,94,0,91,94,92,94,0,0,0,0,0,0,1,61,27,2,0,0,2,0,89,0,0,0,0,89,1,1,0,0,87,4,0,91,0,0,0,8,83,8301,8301171006018,-72.32809,-37.4865,BIOBÍO,LOS ÁNGELES,19855,7.603011835809619
14468,14468,14468,14469,8,83,8301,17,1,1,20,1426,8301171001020,99,47,52,8,12,72,7,0,8,30,0,29,30,29,30,0,0,0,0,0,0,0,5,24,0,0,0,0,0,29,0,0,0,0,26,3,0,0,0,26,3,0,29,0,0,0,8,83,8301,8301171001020,-72.33345,-37.48611,BIOBÍO,LOS ÁNGELES,2228,3.0088868940754043
14469,14469,14469,14470,8,83,8301,17,1,2,29,969,8301171002029,99,55,44,4,14,61,20,0,5,32,1,32,33,32,32,0,0,0,0,0,0,11,3,16,1,0,1,2,0,30,0,0,0,0,24,1,7,0,0,23,8,1,32,0,0,0,8,83,8301,8301171002029,-72.3425,-37.48681,BIOBÍO,LOS ÁNGELES,21204,4.900933786078099
14470,14470,14470,14471,8,83,8301,17,1,6,19,14658,8301171006019,83,41,42,7,11,65,0,0,5,28,0,26,28,27,28,0,0,0,0,0,0,0,1,25,0,0,0,0,0,26,0,0,0,0,13,0,13,0,0,13,13,0,26,0,0,0,8,83,8301,8301171006019,-72.32928000000003,-37.48584,BIOBÍO,LOS ÁNGELES,2434,1.4068200493015615
14471,14471,14471,14472,8,83,8301,17,1,4,7,12462,8301171004007,78,42,36,5,11,53,9,0,0,25,0,25,25,25,25,0,0,0,0,0,0,0,5,12,7,0,0,0,0,23,0,0,0,0,23,0,1,1,0,16,7,0,24,0,0,0,8,83,8301,8301171004007,-72.33740999999998,-37.486259999999994,BIOBÍO,LOS ÁNGELES,2910,2.805360824742268
14472,14472,14472,14473,8,83,8301,17,1,2,30,969,8301171002030,101,44,57,7,10,62,22,0,6,31,0,30,31,30,28,0,0,0,3,0,0,4,9,11,5,0,1,13,0,17,0,0,0,0,16,0,14,0,0,12,17,1,29,1,0,0,8,83,8301,8301171002030,-72.34048,-37.4865,BIOBÍO,LOS ÁNGELES,9030,6.202236987818384
14473,14473,14473,14474,8,83,8301,17,1,3,6,12390,8301171003006,57,29,28,0,0,35,12,0,0,17,0,16,17,17,17,0,0,0,0,0,0,3,3,10,0,0,0,1,0,15,0,0,0,0,14,0,2,0,0,14,2,0,16,0,0,0,8,83,8301,8301171003006,-72.34541999999998,-37.48646,BIOBÍO,LOS ÁNGELES,3297,2.4034576888080075
14474,14474,14474,14475,8,83,8301,17,1,1,26,1426,8301171001026,115,58,57,11,12,83,9,0,7,37,0,36,37,36,36,0,0,0,1,0,0,0,2,31,3,0,0,0,0,34,2,0,0,0,27,3,5,1,0,22,14,0,36,0,0,0,8,83,8301,8301171001026,-72.33173000000002,-37.48611,BIOBÍO,LOS ÁNGELES,3433,4.106699679580542
14475,14475,14475,14476,8,83,8301,17,1,1,19,1426,8301171001019,96,38,58,13,15,60,8,0,7,26,0,26,26,27,26,0,0,0,0,0,0,1,3,21,1,0,0,0,0,26,0,0,0,0,25,0,0,1,0,24,2,0,26,0,0,0,8,83,8301,8301171001019,-72.33377,-37.48623,BIOBÍO,LOS ÁNGELES,2497,4.207689227072487
14476,14476,14476,14477,8,83,8301,4,1,4,14,14483,8301041004014,70,25,45,0,0,47,12,0,0,26,0,23,26,23,26,0,0,0,0,0,0,0,8,13,2,0,0,0,0,23,0,0,0,0,21,2,0,0,0,19,4,0,23,0,0,0,8,83,8301,8301041004014,-72.35474,-37.4865,BIOBÍO,LOS ÁNGELES,3030,2.404620462046205
14477,14477,14477,14478,8,83,8301,17,1,1,13,1426,8301171001013,55,26,29,8,0,39,0,0,0,20,0,17,20,17,20,0,0,0,0,0,0,0,0,12,5,0,0,0,0,17,0,0,0,0,15,1,0,0,0,10,6,0,17,0,0,0,8,83,8301,8301171001013,-72.336,-37.48632,BIOBÍO,LOS ÁNGELES,5788,1.6019004837595026
14478,14478,14478,14479,8,83,8301,17,1,4,6,12462,8301171004006,77,39,38,0,0,56,11,0,4,24,0,23,24,23,24,0,0,0,0,0,0,0,2,16,5,0,0,0,0,23,0,0,0,0,21,2,0,0,0,16,7,0,23,0,0,0,8,83,8301,8301171004006,-72.33776,-37.48639,BIOBÍO,LOS ÁNGELES,2907,2.2052975576195393
14479,14479,14479,14480,8,83,8301,17,1,6,13,14658,8301171006013,74,38,36,0,15,53,0,0,0,24,0,19,24,19,24,0,0,0,0,0,0,1,17,1,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,19,0,0,19,0,0,0,8,83,8301,8301171006013,-72.3269,-37.48588,BIOBÍO,LOS ÁNGELES,2295,0.00644880174291939
14480,14480,14480,14481,8,83,8301,17,1,6,20,14658,8301171006020,55,27,28,0,10,38,0,0,0,19,0,17,19,17,19,0,0,0,0,0,0,2,1,14,0,0,0,0,0,17,0,0,0,0,16,0,0,1,0,16,1,0,16,0,0,0,8,83,8301,8301171006020,-72.33025,-37.48603,BIOBÍO,LOS ÁNGELES,1790,0.006145251396648045
